61,-0.256501,-0.0475693,-0.0505345,0.03952,0.0436728,-0.245179,-0.00159386,-0.00621597,0.240702,0.220413,-0.0237493,0.498049,-0.0689588,0.290205,0.0567647,0.0102011,0.0921788,-0.0763448,-0.0935984,-0.0256769,0.109092,-0.231244,0.111145,-0.376754,0.117255,-0.208432,-0.0710602,-0.247185,0.153579,-0.166541,-0.113423,0.106554,-0.33691,0.159997,-0.0857606,-0.00574223,-0.00988117,0.461313,-0.0125037,-0.125752,0.071259,0.0140074,-0.00964287,0.0259292,-0.216743,0.220134,-0.147991,0.273487,-0.0950801,0.123711,-0.122281,0.201383,0.349122,-0.126203,-0.102223,-0.0658775,-0.0387086,-0.251783,0.214548,0.110751,0.0740871,-0.134601,0.00599906,-0.0808162
63,-0.211019,-0.0493431,-0.0912271,0.00524852,0.0649373,-0.216807,-0.0107268,0.0229541,0.241361,0.228037,-0.0276059,0.473332,-0.0572938,0.274456,0.0773585,0.00198732,0.0816917,-0.028891,-0.0885426,0.00632591,0.0794955,-0.208961,0.0723081,-0.359228,0.145623,-0.205662,-0.059768,-0.208003,0.154868,-0.16861,-0.142285,0.109504,-0.304894,0.190049,-0.0647437,-0.0130069,-0.0147153,0.409217,-0.0291905,-0.0881901,0.0397088,0.0541077,-0.010975,0.0154793,-0.222056,0.22588,-0.168459,0.294078,-0.133639,0.135096,-0.11692,0.219391,0.31694,-0.157724,-0.0999293,-0.100752,-0.0386543,-0.247945,0.217756,0.085565,0.0926329,-0.124817,-0.00891957,-0.0968993
66,-0.22047,-0.0241278,-0.100603,0.0205186,0.0666358,-0.22851,0.000489089,0.00984908,0.248069,0.221477,-0.0304417,0.486717,-0.0548328,0.271582,0.0621417,-0.00540846,0.105708,-0.0430134,-0.0866176,-0.00343843,0.0837308,-0.201222,0.0944799,-0.368025,0.153703,-0.188127,-0.0537927,-0.230623,0.156172,-0.181221,-0.134899,0.0837698,-0.312059,0.201726,-0.0568122,-0.0258408,-0.00730722,0.441152,-0.0252017,-0.102711,0.0524577,0.0476059,-0.0308142,0.024897,-0.203302,0.207714,-0.179466,0.294892,-0.120863,0.12881,-0.137431,0.205028,0.321869,-0.151355,-0.0942994,-0.0721491,-0.0241565,-0.244129,0.199402,0.108709,0.0913196,-0.125698,0.00473772,-0.11542
66,-0.22047,-0.0241278,-0.100603,0.0205186,0.0666358,-0.22851,0.000489089,0.00984908,0.248069,0.221477,-0.0304417,0.486717,-0.0548328,0.271582,0.0621417,-0.00540846,0.105708,-0.0430134,-0.0866176,-0.00343843,0.0837308,-0.201222,0.0944799,-0.368025,0.153703,-0.188127,-0.0537927,-0.230623,0.156172,-0.181221,-0.134899,0.0837698,-0.312059,0.201726,-0.0568122,-0.0258408,-0.00730722,0.441152,-0.0252017,-0.102711,0.0524577,0.0476059,-0.0308142,0.024897,-0.203302,0.207714,-0.179466,0.294892,-0.120863,0.12881,-0.137431,0.205028,0.321869,-0.151355,-0.0942994,-0.0721491,-0.0241565,-0.244129,0.199402,0.108709,0.0913196,-0.125698,0.00473772,-0.11542
68,-0.20976,-0.0419711,-0.120099,0.0312069,0.0801905,-0.237699,0.000752112,0.0258444,0.230963,0.222646,-0.0332122,0.501069,-0.0423614,0.269807,0.0650737,0.000189923,0.110668,-0.0236797,-0.0772114,-0.00652776,0.0773119,-0.187739,0.0986157,-0.364011,0.158313,-0.185035,-0.0429659,-0.21889,0.162647,-0.182829,-0.146054,0.0886044,-0.293852,0.20183,-0.0809206,-0.0244054,-0.0206925,0.419785,-0.0277553,-0.0591002,0.0526415,0.062046,-0.01091,0.0440636,-0.199625,0.221756,-0.185513,0.315775,-0.117408,0.142198,-0.133443,0.219911,0.320219,-0.158301,-0.0816596,-0.0886794,-0.0271197,-0.262014,0.212936,0.0729795,0.131562,-0.110155,0.0094403,-0.110399
75,-0.214554,-0.0584019,-0.104678,0.0120593,0.0449077,-0.217278,0.0151014,0.0209334,0.218525,0.209409,-0.0206618,0.49675,-0.0638485,0.286965,0.0518768,-0.0132293,0.0824875,-0.0249428,-0.0794931,-0.0116663,0.0579581,-0.18488,0.0890787,-0.37701,0.150803,-0.210138,-0.0546541,-0.212537,0.157582,-0.140065,-0.152116,0.0910256,-0.314002,0.173851,-0.0751416,-0.0361694,-0.00760315,0.453855,-0.0374574,-0.0751241,0.0380691,0.0623428,-0.0240734,0.0475924,-0.195693,0.246273,-0.163983,0.274111,-0.121587,0.125749,-0.151675,0.231669,0.333407,-0.151956,-0.0923819,-0.0588692,-0.0300978,-0.23005,0.200843,0.111777,0.0956095,-0.133789,0.0108132,-0.138583
76,-0.23818,-0.061265,-0.0987125,0.0168772,0.0528908,-0.249618,0.0106688,0.00319226,0.277261,0.22123,-0.0344189,0.483961,-0.0507477,0.300153,0.0667165,-0.0144271,0.0968525,-0.0197114,-0.0900945,-0.0335529,0.0841886,-0.212049,0.102154,-0.394103,0.130845,-0.195955,-0.0727414,-0.233706,0.165108,-0.170184,-0.131582,0.0819135,-0.338538,0.173214,-0.0454794,-0.0121897,0.000753187,0.438015,-0.00563165,-0.11078,0.0448691,-0.00545024,-0.00822871,0.0272288,-0.176225,0.218764,-0.146829,0.26887,-0.131519,0.128641,-0.128995,0.20586,0.336631,-0.145507,-0.0991584,-0.0943082,-0.0316199,-0.264886,0.210967,0.09768,0.0972961,-0.138804,0.0204936,-0.0939648
77,-0.202524,-0.0290847,-0.120099,0.0099072,0.0420936,-0.217439,0.0164113,0.0158594,0.220272,0.212247,-0.0206738,0.489041,-0.056541,0.284478,0.0683548,-0.00467661,0.0844718,-0.017,-0.0552162,0.0129627,0.0777282,-0.18463,0.0896075,-0.370463,0.175779,-0.187996,-0.0538395,-0.235707,0.156825,-0.158032,-0.153341,0.101299,-0.29392,0.17506,-0.0782737,-0.0279926,0.0122488,0.444375,-0.0455561,-0.0849257,0.0377071,0.0547108,-0.0319124,0.0378323,-0.217024,0.25178,-0.178673,0.273062,-0.100886,0.136773,-0.128653,0.2223,0.320079,-0.146007,-0.0802339,-0.0565479,-0.0403944,-0.236874,0.20512,0.106886,0.104195,-0.135532,0.0177755,-0.114903
78,-0.199666,-0.0325562,-0.132849,0.0139675,0.0560544,-0.214337,0.0239086,0.0420117,0.218392,0.219259,-0.0041497,0.529629,-0.0524242,0.287363,0.0589487,-0.014904,0.0802536,-0.0136383,-0.0571776,0.0343565,0.0394185,-0.167004,0.103751,-0.360409,0.165119,-0.208422,-0.0426293,-0.214992,0.192748,-0.163631,-0.172043,0.107347,-0.278607,0.166504,-0.0875536,-0.0567811,-0.0111604,0.458877,-0.0478314,-0.0623187,0.0360039,0.0805335,-0.0432467,0.0386088,-0.220794,0.278367,-0.158914,0.27915,-0.120491,0.167328,-0.14209,0.253395,0.317765,-0.129208,-0.0440944,-0.0323077,-0.0200867,-0.227359,0.185067,0.0983307,0.115139,-0.130667,-0.00255435,-0.119356
79,-0.254798,-0.0458988,-0.0896078,0.0423924,0.0210241,-0.270609,0.00139749,-0.0157165,0.24917,0.230716,-0.036776,0.470137,-0.0909028,0.249004,0.0423068,-0.00183343,0.0599493,-0.0641311,-0.121289,-0.051439,0.0974272,-0.208183,0.0857691,-0.378607,0.148439,-0.171842,-0.0687629,-0.206927,0.157892,-0.187683,-0.117864,0.0939216,-0.316634,0.180847,-0.0807377,0.0064038,-0.00603709,0.439312,0.0151369,-0.0814835,0.0499287,0.0506612,0.000449127,0.0143498,-0.192377,0.221008,-0.164627,0.247971,-0.101281,0.141014,-0.137089,0.179615,0.324886,-0.162286,-0.112085,-0.0711799,-0.0476709,-0.240827,0.214828,0.0747955,0.1095,-0.117627,0.00339775,-0.0960203
82,-0.22994,-0.0445687,-0.0672105,0.0238999,0.0400657,-0.241914,-0.0174055,-0.0054067,0.237353,0.218914,-0.015244,0.477627,-0.0814066,0.283826,0.0529852,0.00192286,0.0960052,-0.0748077,-0.0930457,-0.0354865,0.0867903,-0.215991,0.0988991,-0.365225,0.130299,-0.195036,-0.0653587,-0.227945,0.145129,-0.149077,-0.116861,0.096472,-0.315713,0.165881,-0.0803791,-0.0112262,-0.0258411,0.447463,-0.0153339,-0.122495,0.0680827,0.0363295,-0.0176976,0.01961,-0.22419,0.210793,-0.154763,0.266292,-0.104592,0.120429,-0.141335,0.210443,0.330808,-0.132273,-0.0965017,-0.0566867,-0.0363435,-0.229191,0.19118,0.0890805,0.0766681,-0.135342,0.00747689,-0.0971625
83,-0.237456,-0.0288218,-0.082272,0.0192174,0.0530803,-0.230995,-0.0135243,-0.00672295,0.239039,0.222979,-0.0230304,0.485412,-0.0598592,0.289867,0.0497468,-0.00806353,0.0975426,-0.0796645,-0.085904,-0.0309691,0.0858537,-0.220323,0.0923177,-0.37857,0.135738,-0.181448,-0.0701866,-0.225983,0.147062,-0.163992,-0.117518,0.105487,-0.313598,0.189617,-0.0688246,-0.0120302,-0.00546836,0.436101,-0.023382,-0.131997,0.0524638,0.0229433,-0.0167772,0.00964866,-0.197855,0.211271,-0.165679,0.251242,-0.116969,0.129572,-0.13686,0.193655,0.3094,-0.152745,-0.0999912,-0.0733876,-0.0389737,-0.251682,0.175246,0.111354,0.0857472,-0.117259,0.0211104,-0.113815
83,-0.237456,-0.0288218,-0.082272,0.0192174,0.0530803,-0.230995,-0.0135243,-0.00672295,0.239039,0.222979,-0.0230304,0.485412,-0.0598592,0.289867,0.0497468,-0.00806353,0.0975426,-0.0796645,-0.085904,-0.0309691,0.0858537,-0.220323,0.0923177,-0.37857,0.135738,-0.181448,-0.0701866,-0.225983,0.147062,-0.163992,-0.117518,0.105487,-0.313598,0.189617,-0.0688246,-0.0120302,-0.00546836,0.436101,-0.023382,-0.131997,0.0524638,0.0229433,-0.0167772,0.00964866,-0.197855,0.211271,-0.165679,0.251242,-0.116969,0.129572,-0.13686,0.193655,0.3094,-0.152745,-0.0999912,-0.0733876,-0.0389737,-0.251682,0.175246,0.111354,0.0857472,-0.117259,0.0211104,-0.113815
84,-0.233097,-0.0409707,-0.0847274,0.0118647,0.0461229,-0.238736,-0.0125006,0.0118857,0.249299,0.227957,-0.0275567,0.467186,-0.0897334,0.277387,0.066825,-0.00863292,0.0956505,-0.0660871,-0.103624,-0.0478338,0.0909095,-0.223232,0.0840156,-0.373575,0.145384,-0.192206,-0.0701868,-0.217497,0.150855,-0.182218,-0.117128,0.089187,-0.301576,0.174076,-0.0797337,-0.0107812,-0.0230002,0.429755,-0.0152202,-0.0950934,0.0571448,0.0373521,-0.0145849,0.0118306,-0.192227,0.223669,-0.158655,0.282369,-0.115685,0.120216,-0.126385,0.19248,0.313355,-0.153,-0.109324,-0.0764551,-0.0565381,-0.2551,0.213913,0.0857406,0.0914389,-0.126817,-0.00375217,-0.116245
86,-0.221001,-0.0306912,-0.112683,0.0165858,0.0599021,-0.229164,0.0115902,0.0348293,0.231205,0.21264,-0.0164597,0.50724,-0.0397208,0.272187,0.0575995,-0.00118742,0.0871841,-0.0275334,-0.0810754,0.000247255,0.0699992,-0.186636,0.102566,-0.373786,0.151404,-0.178961,-0.0428088,-0.216927,0.156952,-0.151545,-0.153617,0.083538,-0.300817,0.191279,-0.0682008,-0.0400803,-0.00707413,0.445775,-0.0439821,-0.0963745,0.0439719,0.0631267,-0.0398766,0.0430083,-0.211473,0.233364,-0.172886,0.288216,-0.112246,0.13949,-0.147333,0.217025,0.320456,-0.140425,-0.0703542,-0.0512369,-0.0238302,-0.226937,0.185547,0.0850707,0.128852,-0.129489,0.0193842,-0.131638
87,-0.187546,-0.112729,-0.0883243,-0.0114952,0.0565278,-0.206907,-0.0310149,0.0322011,0.267318,0.228098,-0.0645059,0.484242,-0.111578,0.272869,0.086737,0.0155409,0.104086,-0.0135172,-0.0882402,0.0281934,0.0893986,-0.207358,0.0754585,-0.355404,0.0929167,-0.201526,-0.0633743,-0.207049,0.19847,-0.155009,-0.137347,0.11371,-0.298049,0.196732,-0.0948609,-0.0668783,-0.0221509,0.444286,-0.0282903,-0.118991,0.0514475,0.0654057,0.000691762,0.0328813,-0.283617,0.278615,-0.134602,0.356206,-0.122703,0.137081,-0.137052,0.236729,0.315545,-0.129347,-0.0998825,-0.125409,0.0015389,-0.23156,0.264672,0.0847187,0.0640748,-0.128355,-0.0290198,-0.0782116
89,-0.251509,-0.0506639,-0.0417892,0.030335,0.0482165,-0.246073,-0.0206236,-0.0266423,0.259584,0.228846,-0.032772,0.461845,-0.10745,0.281411,0.0581482,-0.00350736,0.108758,-0.103678,-0.117301,-0.0658228,0.117878,-0.247138,0.0976522,-0.373505,0.115408,-0.185824,-0.0678221,-0.22656,0.143777,-0.159623,-0.0949342,0.0964471,-0.320561,0.17323,-0.0693507,0.00384847,-0.0331553,0.444281,0.000248792,-0.116091,0.0677132,0.00184155,0.0131193,0.00909745,-0.193979,0.187667,-0.145812,0.251065,-0.104843,0.101088,-0.130336,0.182478,0.338494,-0.134059,-0.124138,-0.0717922,-0.0444699,-0.251144,0.204483,0.0885421,0.0556535,-0.132026,0.0115171,-0.080146
91,-0.244065,-0.0163846,-0.0699797,0.0356105,0.0528106,-0.227169,-0.00498388,-0.00558058,0.226936,0.21972,-0.00901852,0.490385,-0.0595757,0.289719,0.0645572,0.00596398,0.0891868,-0.0817651,-0.0761649,-0.0207389,0.0956655,-0.201792,0.1041,-0.38998,0.142821,-0.202788,-0.0637976,-0.243134,0.137671,-0.171742,-0.107828,0.115141,-0.337954,0.165494,-0.0686601,-0.00887651,-0.0149125,0.444596,-0.0359981,-0.11627,0.0482642,0.0234649,-0.0345454,0.0212188,-0.205603,0.199247,-0.181128,0.254046,-0.0957039,0.128737,-0.131276,0.196143,0.328651,-0.146397,-0.0911552,-0.0677553,-0.0546262,-0.239257,0.179364,0.127165,0.0897,-0.129625,0.00831331,-0.117959
95,-0.196858,-0.0307433,-0.139338,0.0122253,0.0658221,-0.232276,0.0194068,0.0319696,0.192958,0.20512,-0.0140171,0.522003,-0.0384223,0.291666,0.0484061,-0.00699725,0.0882522,-0.00634218,-0.0542489,0.0147353,0.0508882,-0.157596,0.0893044,-0.359644,0.169272,-0.19203,-0.0649335,-0.220849,0.153721,-0.149639,-0.163742,0.103035,-0.29283,0.179521,-0.0840068,-0.0504143,0.00587374,0.441647,-0.0247098,-0.0628199,0.0346607,0.0543353,-0.0237562,0.0294017,-0.212642,0.242077,-0.171166,0.289347,-0.118347,0.15631,-0.134932,0.239943,0.320777,-0.151968,-0.0580881,-0.0442451,-0.0297366,-0.219492,0.208418,0.105566,0.115806,-0.145119,0.01558,-0.116922
98,-0.258492,-0.0574027,-0.0672734,0.0347729,0.0372659,-0.230888,-0.00609883,0.000479505,0.221919,0.218628,0.0154539,0.493046,-0.0353257,0.282552,0.0452578,0.00781532,0.097701,-0.0830005,-0.0498491,0.0320457,0.110946,-0.182763,0.157515,-0.392997,0.111251,-0.184211,-0.0423182,-0.238654,0.112445,-0.197954,-0.086271,0.0944325,-0.330749,0.11982,-0.104396,-0.0310071,-0.0301936,0.460169,-0.0600513,-0.0812684,0.0954943,0.0365872,-0.046099,0.0163324,-0.198686,0.196731,-0.151389,0.265889,-0.118765,0.103764,-0.0992656,0.169865,0.35671,-0.155789,-0.112607,-0.0915061,-0.0325832,-0.253514,0.22479,0.117623,0.0913313,-0.123911,-0.0316333,-0.102853
99,-0.22836,-0.0480759,-0.0812357,0.011393,0.0441913,-0.233792,-0.000409848,0.0299826,0.235856,0.217794,-0.0253059,0.486364,-0.0888995,0.269249,0.058722,-0.00599132,0.091755,-0.0532608,-0.114616,-0.0422418,0.0824135,-0.214153,0.105561,-0.352985,0.140406,-0.177817,-0.0578579,-0.224552,0.159776,-0.172556,-0.126127,0.086613,-0.293352,0.158584,-0.0971377,-0.0291828,-0.00326635,0.454936,-0.0222869,-0.0957895,0.046393,0.0515518,-0.0223242,0.0223398,-0.207375,0.212763,-0.154976,0.278404,-0.103818,0.11793,-0.146235,0.209561,0.321905,-0.142991,-0.0880628,-0.0648873,-0.0367064,-0.249196,0.202263,0.0716351,0.0957106,-0.12441,0.00611177,-0.1166
101,-0.240854,-0.0587626,-0.0799936,0.0242135,0.0453627,-0.245528,-0.0206902,0.0292759,0.233364,0.223487,-0.0344283,0.493683,-0.0819415,0.278179,0.0536206,-0.00776449,0.0972237,-0.047093,-0.0812105,-0.0471615,0.0959809,-0.209469,0.109288,-0.376803,0.143539,-0.189022,-0.0608617,-0.234099,0.166031,-0.177108,-0.129704,0.0731432,-0.321089,0.191553,-0.0908406,-0.0313416,-0.0184779,0.430823,-0.0216487,-0.100516,0.0634505,0.0504183,-0.0217654,0.0319805,-0.217559,0.226605,-0.15742,0.302226,-0.110649,0.107491,-0.134829,0.207702,0.320838,-0.146143,-0.0811004,-0.056586,-0.0417474,-0.25125,0.215848,0.0605861,0.0911018,-0.130409,0.0212071,-0.115296
